System and device control,"cos Ï†(V), excitation type",1041,Overexcited,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.PFExt[1],RW
System and device control,"cos Ï†(V), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.PFExt[2],RW
System and device control,"cos Ï†(V), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.PFExt[3],RW
System and device control,"cos Ï†(V), voltage value",0.94,0.94,p.u.,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.VolPu[0],RW
System and device control,"cos Ï†(V), voltage value",0.97,0.97,p.u.,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.VolPu[1],RW
System and device control,"cos Ï†(V), voltage value",1.03,1.03,p.u.,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.VolPu[2],RW
System and device control,"cos Ï†(V), voltage value",1.06,1.06,p.u.,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Crv.VolPu[3],RW
System and device control,"cos Ï†(V), tripping delay",0,0,s,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.ActTms,RW
System and device control,"cos Ï†(P), limitation of change rate",303,Off,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.VArGraEna,RW
System and device control,"cos Ï†(V), decrease rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.VArGraNeg,RW
System and device control,"cos Ï†(V), increase rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.VArGraPos,RW
System and device control,"cos Ï†(V), nominal value filter",308,On,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.VArTmEna,RW
System and device control,"cos Ï†(P), setting time, nominal value filter",10,10,s,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.VArTms,RW
System and device control,"cos Ï†(V), actual value filter for active power measured value",303,Off,,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.WFilTmEna,RW
System and device control,"cos Ï†(V), setting time, actual value filter",1.5,1.5,s,Parameter.Inverter.VArModCfg.PFCtlVolCfg.Dyn.WFilTms,RW
System and device control,"cos Ï†(P), number of support points to be used",2,2,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.NumPt,RW
System and device control,"cos Ï†(P), cos Ï† nominal value",1,1,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PF[0],RW
System and device control,"cos Ï†(P), cos Ï† nominal value",0.9,0.9,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PF[1],RW
System and device control,"cos Ï†(P), cos Ï† nominal value",0.9,0.9,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PF[2],RW
System and device control,"cos Ï†(P), cos Ï† nominal value",0.9,0.9,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PF[3],RW
System and device control,"cos Ï†(P), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PFExt[0],RW
System and device control,"cos Ï†(P), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PFExt[1],RW
System and device control,"cos Ï†(P), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PFExt[2],RW
System and device control,"cos Ï†(P), excitation type",1042,Underexcited,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.PFExt[3],RW
System and device control,"cos Ï†(P), active power",50,50,%,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.WNom[0],RW
System and device control,"cos Ï†(P), active power",100,100,%,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.WNom[1],RW
System and device control,"cos Ï†(P), active power",100,100,%,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.WNom[2],RW
System and device control,"cos Ï†(P), active power",100,100,%,Parameter.Inverter.VArModCfg.PFCtlWCfg.Crv.WNom[3],RW
System and device control,"cos Ï†(P), tripping delay",0,0,s,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.ActTms,RW
System and device control,"cos Ï†(P), limitation of change rate",303,Off,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.VArGraEna,RW
System and device control,"cos Ï†(P), decrease rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.VArGraNeg,RW
System and device control,"cos Ï†(P), increase rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.VArGraPos,RW
System and device control,"cos Ï†(P), nominal value filter",308,On,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.VArTmEna,RW
System and device control,"cos Ï†(P), setting time, nominal value filter",10,10,s,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.VArTms,RW
System and device control,"cos Ï†(P), actual value filter for active power measured value",303,Off,,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.WFilTmEna,RW
System and device control,"cos Ï†(P), setting time, actual value filter",1.5,1.5,s,Parameter.Inverter.VArModCfg.PFCtlWCfg.Dyn.WFilTms,RW
System and device control,"cos Ï†(P), lower deactivation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.PFCtlWCfg.Trg.DsaUnVolPu,RW
System and device control,"cos Ï†(P), upper deactivation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.PFCtlWCfg.Trg.DsaVolPu,RW
System and device control,"cos Ï†(P), lower activation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.PFCtlWCfg.Trg.EnaUnVolPu,RW
System and device control,"cos Ï†(P), upper activation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.PFCtlWCfg.Trg.EnaVolPu,RW
System and device control,PFMinQ1-Q4 Limit for all reactive power modes,303,Off,,Parameter.Inverter.VArModCfg.PFMinEna,RW
System and device control,Q on Demand,303,Off,,Parameter.Inverter.VArModCfg.QoDEna,RW
System and device control,Reactive power setting with voltage limitation,303,Off,,Parameter.Inverter.VArModCfg.VArCfg.Crv.CrvEna,RW
System and device control,"Reactive power setting with voltage limitation, voltage value",0.94,0.94,p.u.,Parameter.Inverter.VArModCfg.VArCfg.Crv.XVal[0],RW
System and device control,"Reactive power setting with voltage limitation, voltage value",0.96,0.96,p.u.,Parameter.Inverter.VArModCfg.VArCfg.Crv.XVal[1],RW
System and device control,"Reactive power setting with voltage limitation, voltage value",1.04,1.04,p.u.,Parameter.Inverter.VArModCfg.VArCfg.Crv.XVal[2],RW
System and device control,"Reactive power setting with voltage limitation, voltage value",1.06,1.06,p.u.,Parameter.Inverter.VArModCfg.VArCfg.Crv.XVal[3],RW
System and device control,"Reactive power setting with voltage limitation, reactive power value",44,44,%,Parameter.Inverter.VArModCfg.VArCfg.Crv.YVal[0],RW
System and device control,"Reactive power setting with voltage limitation, reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCfg.Crv.YVal[1],RW
System and device control,"Reactive power setting with voltage limitation, reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCfg.Crv.YVal[2],RW
System and device control,"Reactive power setting with voltage limitation, reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCfg.Crv.YVal[3],RW
System and device control,"Reactive power setting, limitation of change rate",303,Off,,Parameter.Inverter.VArModCfg.VArCfg.Dyn.VArGraEna,RW
System and device control,"Reactive power setting, decrease rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.VArCfg.Dyn.VArGraNeg,RW
System and device control,"Reactive power setting, increase rate",1200,1200,%/s,Parameter.Inverter.VArModCfg.VArCfg.Dyn.VArGraPos,RW
System and device control,"Reactive power setting, nominal value filter",308,On,,Parameter.Inverter.VArModCfg.VArCfg.Dyn.VArTmEna,RW
System and device control,"Reactive power setting, setting time, nominal value filter",5,5,s,Parameter.Inverter.VArModCfg.VArCfg.Dyn.VArTms,RW
System and device control,Manual reactive power setting for active power output,0,0,var,Parameter.Inverter.VArModCfg.VArCnstCfg.VAr,RW
System and device control,Manual reactive power setting for active power output,0,0,%,Parameter.Inverter.VArModCfg.VArCnstCfg.VArNom,RW
System and device control,Manual reactive power setpoint for zero power output,0,0,var,Parameter.Inverter.VArModCfg.VArCnstCfgDmd.VAr,RW
System and device control,Manual reactive power setpoint for zero power output,0,0,%,Parameter.Inverter.VArModCfg.VArCnstCfgDmd.VArNom,RW
System and device control,Manual reactive power setting in case of active power draw,0,0,var,Parameter.Inverter.VArModCfg.VArCnstCfgIn.VAr,RW
System and device control,Manual reactive power setpoint for active power draw,0,0,%,Parameter.Inverter.VArModCfg.VArCnstCfgIn.VArNom,RW
System and device control,"Q(V), number of support points to be used",4,4,,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.NumPt,RW
System and device control,"Q(V), voltage value",0.92,0.92,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[0],RW
System and device control,"Q(V), voltage value",0.967,0.967,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[1],RW
System and device control,"Q(V), voltage value",1.033,1.033,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[2],RW
System and device control,"Q(V), voltage value",1.07,1.07,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[3],RW
System and device control,"Q(V), voltage value",1.08,1.08,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[4],RW
System and device control,"Q(V), voltage value",1.08,1.08,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[5],RW
System and device control,"Q(V), voltage value",1.08,1.08,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[6],RW
System and device control,"Q(V), voltage value",1.08,1.08,p.u.,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.XVal[7],RW
System and device control,"Q(V), reactive power value",30,30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[0],RW
System and device control,"Q(V), reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[1],RW
System and device control,"Q(V), reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[2],RW
System and device control,"Q(V), reactive power value",-30,-30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[3],RW
System and device control,"Q(V), reactive power value",-30,-30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[4],RW
System and device control,"Q(V), reactive power value",-30,-30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[5],RW
System and device control,"Q(V), reactive power value",-30,-30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[6],RW
System and device control,"Q(V), reactive power value",-30,-30,%,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Crv.YVal[7],RW
System and device control,"Q(V), tripping delay",0,0,s,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.ActTms,RW
System and device control,"Q(V), limitation of change rate",303,Off,,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.VArGraEna,RW
System and device control,"Q(V), decrease rate",100,100,%/s,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.VArGraNeg,RW
System and device control,"Q(V), increase rate",100,100,%/s,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.VArGraPos,RW
System and device control,"Q(V), nominal value filter",308,On,,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.VArTmEna,RW
System and device control,"Q(V), response time for setpoint filter",6.51,6.51,s,Parameter.Inverter.VArModCfg.VArCtlVolCfg.Dyn.VArTmsPrc,RW
System and device control,"Q(V), operating mode for reference voltage adaption",303,Off,,Parameter.Inverter.VArModCfg.VArCtlVolCfg.VolRef.AutnAdjMod,RW
System and device control,"Q(V), setting time of automatic reference voltage adaption",1000,1000,s,Parameter.Inverter.VArModCfg.VArCtlVolCfg.VolRef.AutnAdjTms,RW
System and device control,"Q(P), number of support points to be used",3,3,,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.NumPt,RW
System and device control,"Q(P), active power value",20,20,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[0],RW
System and device control,"Q(P), active power value",50,50,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[1],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[2],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[3],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[4],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[5],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[6],RW
System and device control,"Q(P), active power value",100,100,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.XVal[7],RW
System and device control,"Q(P), reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[0],RW
System and device control,"Q(P), reactive power value",0,0,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[1],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[2],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[3],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[4],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[5],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[6],RW
System and device control,"Q(P), reactive power value",-44,-44,%,Parameter.Inverter.VArModCfg.VArCtlWCfg.Crv.YVal[7],RW
System and device control,"Q(P), tripping delay",0,0,s,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.ActTms,RW
System and device control,"Q(P), limitation of change rate",303,Off,,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraEna,RW
System and device control,"Q(P), decrease rate",100,100,%/s,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraNeg,RW
System and device control,"Q(P), increase rate",100,100,%/s,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArGraPos,RW
System and device control,"Q(P), nominal value filter",308,On,,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArTmEna,RW
System and device control,"Q(P), setting time, nominal value filter",5,5,s,Parameter.Inverter.VArModCfg.VArCtlWCfg.Dyn.VArTms,RW
System and device control,"Q(P), lower deactivation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.DsaUnVolPu,RW
System and device control,"Q(P), upper deactivation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.DsaVolPu,RW
System and device control,"Q(P), lower activation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.EnaUnVolPu,RW
System and device control,"Q(P), upper activation voltage",0,0,p.u.,Parameter.Inverter.VArModCfg.VArCtlWCfg.Trg.EnaVolPu,RW
System and device control,Reactive power mode in case of active power draw,303,Off,,Parameter.Inverter.VArModCfg.VArModIn,RW
System and device control,Reactive power fallback process in case of active power draw,4583,Maintain procedure,,Parameter.Inverter.VArModCfg.VArModInFlb,RW
System and device control,Reactive power mode in case of active power output,1069,Q(V) characteristic curve,,Parameter.Inverter.VArModCfg.VArModOut,RW
System and device control,Reactive power fallback process in case of active power output,4583,Maintain procedure,,Parameter.Inverter.VArModCfg.VArModOutFlb,RW
System and device control,Reactive power for zero active power,303,Off,,Parameter.Inverter.VArModCfg.VArModZerW,RW
System and device control,Reactive power fallback process in case of zero active power,4583,Maintain procedure,,Parameter.Inverter.VArModCfg.VArModZerWFlb,RW
System and device control,"Reactive power mode, reference size for reactive power setting",5335,Maximum apparent power VAMax,,Parameter.Inverter.VArModCfg.VArNomRefMod,RW
System and device control,"Reactive power behavior, type of reference voltage",4520,Mean value of phase voltages,,Parameter.Inverter.VArModCfg.VRefMod,RW
Device,Inverter nominal voltage,400,400,V,Parameter.Inverter.VRtg,RW
System and device control,P(f) characteristic curve,308,On,,Parameter.Inverter.WCtlHzModCfg.Ena,RW
System and device control,Actual value filter for measured frequency value,303,Off,,Parameter.Inverter.WCtlHzModCfg.HzFilTmEna,RW
System and device control,Setting time actual value filter,0.1,0.1,s,Parameter.Inverter.WCtlHzModCfg.HzFilTms,RW
System and device control,P(f) reference value for active power in case of overfrequency,4354,Maximum active power export,,Parameter.Inverter.WCtlHzModCfg.RefModOv,RW
System and device control,"P(f), reference value for active power for underfrequency",4354,Maximum active power export,,Parameter.Inverter.WCtlHzModCfg.RefModUn,RW
System and device control,"P(f), hysteresis in case of overfrequency",303,Off,,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HystEnaOv,RW
System and device control,"P(f), hysteresis in case of underfrequency",303,Off,,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HystEnaUn,RW
System and device control,"P(f), buckling overfrequency",60.036,60.036,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[0],RW
System and device control,"P(f), buckling overfrequency",66,66,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[1],RW
System and device control,"P(f), buckling overfrequency",66,66,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOv[2],RW
System and device control,"P(f), active power change per Hz in case of overfrequency",-33.333,-33.333,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[0],RW
System and device control,"P(f), active power change per Hz in case of overfrequency",-40,-40,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[1],RW
System and device control,"P(f), active power change per Hz in case of overfrequency",-40,-40,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvGra[2],RW
System and device control,"P(f), reset underfrequency",60.036,60.036,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzOvStop,RW
System and device control,"P(f), active power change rate after fault end",10000,10000,%/min,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGra,RW
System and device control,"P(f), lag time",1,1,s,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzStopWGraTms,RW
System and device control,"P(f), buckling underfrequency",59.964,59.964,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[0],RW
System and device control,"P(f), buckling underfrequency",44,44,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[1],RW
System and device control,"P(f), buckling underfrequency",44,44,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUn[2],RW
System and device control,"P(f), active power change per Hz in case of underfrequency",-33.333,-33.333,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[0],RW
System and device control,"P(f), active power change per Hz in case of underfrequency",-40,-40,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[1],RW
System and device control,"P(f), active power change per Hz in case of underfrequency",-40,-40,%,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnGra[2],RW
System and device control,"P(f), reset underfrequency",59.964,59.964,Hz,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.HzUnStop,RW
System and device control,"P(f), delay for change between over- and underfrequency",300,300,ms,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WCtlChgOvUnTmms,RW
System and device control,"P(f), tripping delay",0,0,ms,Parameter.Inverter.WCtlHzModCfg.WCtlHzCfg.WCtlTmms,RW
System and device control,"P(f), limitation of ramp rate",303,Off,,Parameter.Inverter.WCtlHzModCfg.WGraEna,RW
System and device control,"P(f), ramp-down rate",20,20,%/s,Parameter.Inverter.WCtlHzModCfg.WGraNeg,RW
System and device control,"P(f), ramp-up rate",20,20,%/s,Parameter.Inverter.WCtlHzModCfg.WGraPos,RW
System and device control,"P(f), setpoint filter",308,On,,Parameter.Inverter.WCtlHzModCfg.WTmEna,RW
System and device control,"P(f), setting time",6.51,6.51,s,Parameter.Inverter.WCtlHzModCfg.WTms,RW
System and device control,Soft start-up rate P,120,120,%/min,Parameter.Inverter.WGraConn,RW
System and device control,Soft start-up P,308,On,,Parameter.Inverter.WGraConnEna,RW
System and device control,Increase rate in case of insolation change,6000,6000,%/min,Parameter.Inverter.WGraMpp,RW
System and device control,Increase rate in case of insolation change,303,Off,,Parameter.Inverter.WGraMppEna,RW
System and device control,Reconnect gradient after grid fault,120,120,%/min,Parameter.Inverter.WGraRecon,RW
System and device control,Soft start-up P after grid fault,308,On,,Parameter.Inverter.WGraReconEna,RW
Device,Rated active power WMaxOutRtg,7680,7680,W,Parameter.Inverter.WLim,RO
Device,Set active power limit,7680,7680,W,Parameter.Inverter.WMax,RW
AC Side,Nominal active power WMaxIn,-7680,-7680,W,Parameter.Inverter.WMaxIn,RW
Type Label,Rated active power WMaxInRtg,-7680,-7680,W,Parameter.Inverter.WMaxInRtg,RO
System and device control,Grid disconnection for 0% active power setting,1130,No,,Parameter.Inverter.WModCfg.GriSwOpnZerW,RW
System and device control,"Active power limitation P, active power configuration",7680,7680,W,Parameter.Inverter.WModCfg.WCnstCfg.W,RW
System and device control,"Active power limitation P, active power configuration",100,100,%,Parameter.Inverter.WModCfg.WCnstCfg.WNom,RW
System and device control,Unbalanced power limitation,303,Off,,Parameter.Inverter.WModCfg.WCtlAsym.Ena,RW
System and device control,"Unbalanced power limitation, maximum unbalanced apparent power",15000,15000,VA,Parameter.Inverter.WModCfg.WCtlAsym.VAMaxAsym,RW
System and device control,"External active power setting, limitation of change rate",303,Off,,Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraEna,RW
System and device control,"External active power setting, decrease rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraNeg,RW
System and device control,"External active power setting, increase rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WGraPos,RW
System and device control,"External active power setting, nominal value filter",303,Off,,Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WTmEna,RW
System and device control,"External active power setting, setting time, nominal value filter",3,3,s,Parameter.Inverter.WModCfg.WCtlComCfg.Dyn.WTms,RW
System and device control,"External active power setting 2, limitation of change rate",303,Off,,Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraEna,RW
System and device control,"External active power setting 2, decrease rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraNeg,RW
System and device control,"External active power setting 2, increase rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WGraPos,RW
System and device control,"External active power setting 2, nominal value filter",303,Off,,Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WTmEna,RW
System and device control,"External active power setting 2, setting time, nominal value filter",3,3,s,Parameter.Inverter.WModCfg.WCtlComCfg2.Dyn.WTms,RW
System and device control,"External active power setpoint 2, low priority",308,On,,Parameter.Inverter.WModCfg.WCtlComCfg2.LoPrioEna,RW
System and device control,"P(V), tripping delay",0,0,s,Parameter.Inverter.WModCfg.WCtlVolCfg.ActTms,RW
System and device control,"P(V), number of points used",2,2,,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.NumPt,RW
System and device control,"P(V), voltage value",1.06,1.06,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[0],RW
System and device control,"P(V), voltage value",1.1,1.1,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[1],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[2],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[3],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[4],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[5],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[6],RW
System and device control,"P(V), voltage value",2,2,p.u.,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.XVal[7],RW
System and device control,"P(V), active power value",100,100,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[0],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[1],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[2],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[3],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[4],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[5],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[6],RW
System and device control,"P(V), active power value",0,0,%,Parameter.Inverter.WModCfg.WCtlVolCfg.Crv.YVal[7],RW
System and device control,"P(V), activation",308,On,,Parameter.Inverter.WModCfg.WCtlVolCfg.Ena,RW
System and device control,"P(V), low priority",303,Off,,Parameter.Inverter.WModCfg.WCtlVolCfg.LoPrioEna,RW
System and device control,"P(V), type of reference voltage",4520,Mean value of phase voltages,,Parameter.Inverter.WModCfg.WCtlVolCfg.VRefMod,RW
System and device control,"P(V), limitation of change rate",303,Off,,Parameter.Inverter.WModCfg.WCtlVolCfg.WGraEna,RW
System and device control,"P(V), decrease rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlVolCfg.WGraNeg,RW
System and device control,"P(V), increase rate",20,20,%/s,Parameter.Inverter.WModCfg.WCtlVolCfg.WGraPos,RW
System and device control,"P(V), type of reference active power",4405,Maximum active power WMax,,Parameter.Inverter.WModCfg.WCtlVolCfg.WRefMod,RW
System and device control,"P(V), nominal value filter",308,On,,Parameter.Inverter.WModCfg.WCtlVolCfg.WTmEna,RW
System and device control,"P(V), setting time, nominal value filter",6,6,s,Parameter.Inverter.WModCfg.WCtlVolCfg.WTms,RW
System and device control,Operating mode active power setting,1079,External active power setpoint,,Parameter.Inverter.WModCfg.WMod,RW
External Communication,Modbus P-settings at input 2,303,Off,,Parameter.Mb.ScdInEna,RW
External Communication,Modbus TCP server on,1129,Yes,,Parameter.Mb.TcpSrv.IsOn,RW
External Communication,Modbus TCP server port,502,502,,Parameter.Mb.TcpSrv.Port,RW
System communication,Energy meter used,9437,SMA Revenue Grade Meter,,Parameter.Metering.EnMtrTyp,RW
Type Label,Nominal current of all phases,32,32,A,Parameter.Nameplate.ARtg,RO
Device Components,Hardware version of the communication assembly,10,10,,Parameter.Nameplate.CmpCom.HwVer,RO
Device Components,Revision status of the communication assembly,0,0,,Parameter.Nameplate.CmpCom.Rev,RO
Device Components,Serial number of the communication assembly,3019553776,3019553776,,Parameter.Nameplate.CmpCom.SerNum,RO
Device Components,SUSyID of the communication assembly,461,461,,Parameter.Nameplate.CmpCom.SusyId,RO
Device Components,Firmware version of the communication assembly,02.03.31.R,02.03.31.R,,Parameter.Nameplate.CmpCom.SwRev,RO
